PortID;GlobalPortID;WorldPortNumber;MasterPOID;PortName;AlternativeName;Status;Country;LatitudeDecimal;LongitudeDecimal
411245;PO927000T000000B000000;PO9270;;Escobar LNG;;Open;Argentina;-34,2409833;-58,7613333
411363;PO927100T000000B000000;PO9271;;Asia Petroleum Hub;;Developing;Malaysia;1,31415;103,5494333
411364;PS927200T000000B000000;PO9272;PO8053;Tanjung Bin ;;Sub-Port;Malaysia;1,3341667;103,55065
411365;PO927300T000000B000000;PO9273;;Gadani;;Open;Pakistan;25,0616667;66,7083333
411477;PO927400T000000B000000;PO9274;;Karadeniz LPG Terminal;;Open;Turkey;41,0186;38,8413
411505;;PO9275;PO9399;Ras Al Zour;;Alt-Name;Saudi Arabia;27,5620667;49,1965667
411627;;PO9276;PO8999;FPSO Modec Venture 11;;Alt-Name;Australia;-19,27595;116,61175
412016;PO927700T000000B000000;PO9277;;Kiyanly;;Open;Turkmenistan;40,1612;52,7651
412018;PO927800T000000B000000;PO9278;;Zhelezny Rog Port;;Open;Russia;45,12255;36,6773167
412564;PS927900T000000B000000;PO9279;PO1804;Ranpar Port;;Sub-Port;India;16,8905;73,2838333
413010;PO928000T000000B000000;PO9280;;Macae;;Open;Brazil;-22,38335;-41,7683833
413248;PS928100T000000B000000;PO9281;PO3246;Embraport;;Sub-Port;Brazil;-23,9313833;-46,32725
413836;PS928200T000000B000000;PO9282;PO2530;Mugardos;;Sub-Port;Spain;43,4618333;-8,2363333
414271;PO928300T000000B000000;PO9283;;Onitsha;;Open;Nigeria;6,1354333;6,7653167
414350;;PO9284;PO2573;Nieuwe Haven;;Alt-Name;Suriname;5,8125333;-55,16505
414358;PS928500T000000B000000;PO9285;PO5125;Meishan;;Sub-Port;China, People's Republic Of;29,7661667;122,0027
414436;PS928600T000000B000000;PO9286;PO3357;Theodore;;Sub-Port;United States Of America;30,53155;-88,1184167
414446;;PO9287;PO7910;Wanxian;;Alt-Name;China, People's Republic Of;30,81365;108,39035
414707;PO928800T000000B000000;PO9288;;FPSO Dhirubhai 1;;Open;India;16,7166667;82,6833333
415052;PS928900T000000B000000;PO9289;PO3087;Dinh Vu;;Sub-Port;Vietnam;20,8398333;106,7733334
415087;PS929000T000000B000000;PO9290;PO3087;Lach Huyen;;Sub-Port;Vietnam;20,8005;106,8276667
415088;PO929100T000000B000000;PO9291;;FPSO Pazflor;;Open;Angola;-7,59275;12,1103667
415089;;PO9292;PO1808;VO Chidambaranar;;Alt-Name;India;8,7505;78,2206667
415144;PO929300T000000B000000;PO9293;;FPSO Kwame Nkrumah MV21;;Open;Ghana;4,5978167;-2,89135
415145;PO929400T000000B000000;PO9294;;FPSO Cidade de Angra dos Reis MV22;;Open;Brazil;-25,5439833;-42,8399333
415146;PO929500T000000B000000;PO9295;;FPSO Cidade de Santos MV20;;Open;Brazil;-24,3010833;-42,7141667
415176;PS929600T000000B000000;PO9296;PO3730;Luoyuan Bay Harbour;;Sub-Port;China, People's Republic Of;26,4166667;119,6833333
415228;PS929700T000000B000000;PO9297;PO1083;Herb Elliott Port;;Sub-Port;Australia;-20,325;118,5733333
415433;PS929800T000000B000000;PO9298;PO2574;La Vigilantia;;Sub-Port;Suriname;5,6166167;-55,0912
415434;PO929900T000000B000000;PO9299;;FPSO Cidade de Niteroi MV18;;Open;Brazil;-22,4958167;-39,9368
415435;PO930000T000000B000000;PO9300;;FSO Cidade de Macae MV15;;Open;Brazil;-22,1606667;-40,1473333
415436;PO930100T000000B000000;PO9301;;FPSO Cidade do Rio de Janeiro MV14;;Open;Brazil;-22,85835;-40,3582833
415743;PS930200T000000B000000;PO9302;PO2040;Kurihama;;Sub-Port;Japan;35,219;139,7151667
415928;PO930300T000000B000000;PO9303;;Klemtu;;Open;Canada;52,5909333;-128,5218
416003;PO930400T000000B000000;PO9304;;FPSO Gimboa;;Open;Angola;-7,5432833;12,1681167
416444;PO930500T000000B000000;PO9305;;McMurdo Station;;Open;United States Of America;-77,846;166,6529333
416480;PO930600T000000B000000;PO9306;;FPSO Petrobras 31 (Albacora Field);;Open;Brazil;-22,13245;-39,96765
416534;PS930800T000000B000000;PO9308;PO5599;Sulfindo Merak;;Sub-Port;Indonesia;-5,8801667;106,0696333
416536;PO931000T000000B000000;PO9310;;Marlim - 3 Oil Field;;Open;Brazil;-22,4013167;-40,0478833
416538;PO931200T000000B000000;PO9312;;Marlim Oil Field;;Open;Brazil;-22,34015;-40,2043333
416547;PS932100T000000B000000;PO9321;PO5599;Suralaya Merak;;Sub-Port;Indonesia;-5,8834667;106,02935
416618;PO932300T000000B000000;PO9323;;Marlim Sul Oil field;;Open;Brazil;-22,5469167;-40,0673667
416619;PO932400T000000B000000;PO9324;;FPSO Petrobras 32 (Marlim-2 Field);;Open;Brazil;-22,35075;-40,2419
416626;PO932500T000000B000000;PO9325;;FPSO Petrobras 54 (Roncador Field);;Open;Brazil;-21,96825;-39,8179
416761;PO932600T000000B000000;PO9326;;Luwuk;;Open;Indonesia;-0,94615;122,8035333
416814;PS932700T000000B000000;PO9327;PO2730;Sir Bani Yas Port ;;Sub-Port;United Arab Emirates;24,2683333;52,6116667
416904;PO932800T000000B000000;PO9328;;FPSO Petrobras XXXIII (Marlim-3 Field);;Open;Brazil;-22,3750667;-40,02585
416905;PO932900T000000B000000;PO9329;;FPSO Petrobras 35 (Marlim-3 Field);;Open;Brazil;-22,4396;-40,0697667
416906;PO933000T000000B000000;PO9330;;FPSO Petrobras 37 (Marlim Field);;Open;Brazil;-22,48765;-40,09675
416907;PO933100T000000B000000;PO9331;;FPSO Petrobras 47 (Marlim Field);;Open;Brazil;-22,3455;-40,1945667
416908;PO933200T000000B000000;PO9332;;FSO P-38 (Marlim Sul Oil Field);;Open;Brazil;-22,5609833;-40,12305
416910;PO933400T000000B000000;PO9334;;FPSO Marlim Sul (Marlim Sul Oil Field);;Open;Brazil;-22,54585;-40,0243167
416911;PO933500T000000B000000;PO9335;;Marimba Oil Field;;Open;Brazil;-22,3216667;-40,1016667
416914;PS933600T000000B000000;PO9336;PO3949;Teluk Rubiah;;Sub-Port;Malaysia;4,1579667;100,6036833
417235;PO933700T000000B000000;PO9337;;Dawei;;Open;Myanmar;14,18;98,0820667
417328;;PO9338;PO6767;Agios Nikolaos;;Alt-Name;Greece;38,3609333;22,6855333
417375;PS933900T000000B000000;PO9339;PO2471;Shoaiba;;Sub-Port;Saudi Arabia;20,6469167;39,5169167
417564;PO934000T000000B000000;PO9340;;Port of Virginia;;Open;United States Of America;36,94555;-76,3635
417751;PO934100T000000B000000;PO9341;;Sabetta;;Open;Russia;71,2832833;72,0737833
418112;;PO9342;PO8853;FPSO Northern Endeavour;;Alt-Name;Australia;-10,616;125,9843833
418377;PS934300T000000B000000;PO9343;PO7509;Guanabara Bay LNG Terminal;;Sub-Port;Brazil;-22,7826667;-43,1295
418546;PO934400T000000B000000;PO9344;;Saraylar;;Open;Turkey;40,6566667;27,6633333
418704;;PO9345;PO9255;Angre Port;;Alt-Name;India;17,3051333;73,2070167
418785;PO934600T000000B000000;PO9346;;Berong;;Open;Philippines;9,4630167;118,19985
419293;PO934700T000000B000000;PO9347;;FSO Virini Prem;;Open;Nigeria;4,1024667;8,1744833
419364;PO934800T000000B000000;PO9348;;Bandar Jask;;Open;Iran;25,65265;57,7665333
419500;PS934900T000000B000000;PO9349;PO3226;Bristol PA;;Sub-Port;United States Of America;40,1283667;-74,82175
419597;PO935000T000000B000000;PO9350;;Pengerang Terminal;;Open;Malaysia;1,3267833;104,16325
419657;PS935100T000000B000000;PO9351;PO5126;Shihu;;Sub-Port;China, People's Republic Of;24,8193333;118,7196667
419658;PS935200T000000B000000;PO9352;PO5126;Shenhu;;Sub-Port;China, People's Republic Of;24,6343333;118,678
419744;PO935300T000000B000000;PO9353;;STS Southwold;;Open;United Kingdom;52,2666667;1,955
419830;PS935400T000000B000000;PO9354;PO5143;Xianren Dao;;Sub-Port;China, People's Republic Of;40,2156333;121,9496167
420140;PO935500T000000B000000;PO9355;;FPSO Aseng ;;Open;Equatorial Guinea;3,3762667;9,1402
420271;;PO9356;PO6973;Thi Vai;;Alt-Name;Vietnam;10,5870667;107,0284167
420610;PS935800T000000B000000;PO9358;PO6144;Batam Centre;;Sub-Port;Indonesia;1,1330667;104,0556667
420614;PO935900T000000B000000;PO9359;;FPSO Espirito Santo;;Open;Brazil;-21,2074333;-39,7427
420915;PO936100T000000B000000;PO9361;;FPSO Usan;;Open;Nigeria;3,5734;7,3932
420918;PS936200T000000B000000;PO9362;PO2626;Hasselby;;Sub-Port;Sweden;59,3609167;17,8216
421115;PS936300T000000B000000;PO9363;PO1532;Vuda Point Terminal;;Sub-Port;Fiji;-17,6901667;177,3843333
421193;PO936400T000000B000000;PO9364;;Hellvik;;Open;Norway;58,477;5,8755333
421197;PO936500T000000B000000;PO9365;;Kattupalli;;Open;India;13,3071;80,3541167
421202;PS936600T000000B000000;PO9366;PO6230;SBM Shui Dong;;Sub-Port;China, People's Republic Of;21,3480667;111,4101667
421203;PS936700T000000B000000;PO9367;PO1111;Arawak Cay Port;;Sub-Port;Bahamas;25,0853167;-77,3590167
421399;PO936800T000000B000000;PO9368;;PNG LNG Terminal;;Open;Papua New Guinea;-9,33935;146,9852833
421456;PS936900T000000B000000;PO9369;PO3226;Gloucester City;;Sub-Port;United States Of America;39,90175;-75,12905
421486;;PO9370;PO9371;Santorini;;Alt-Name;Greece;36,4;25,4166667
421487;PO937100T000000B000000;PO9371;;Thira;;Open;Greece;36,4;25,4166667
421488;PS937200T000000B000000;PO9372;PO9371;Athinios Port;;Sub-Port;Greece;36,3885;25,429
421552;PO937300T000000B000000;PO9373;;Lamongan Shorebase;;Open;Indonesia;-6,8592667;112,4178333
421697;PO937400T000000B000000;PO9374;;FPSO Capixaba (Cachalote Oil Field);;Open;Brazil;-21,23905;-39,9571333
421698;PO937500T000000B000000;PO9375;;FPSO Petrobras XXXIV (Jubarte Field);;Open;Brazil;-21,26195;-40,0177333
421699;PO937600T000000B000000;PO9376;;FPSO Petrobras 53 (Marlim Leste Field);;Open;Brazil;-22,4241167;-39,95745
421916;PO937700T000000B000000;PO9377;;FPSO Cidade de Anchieta;;Open;Brazil;-21,3395667;-40,05845
422066;;PO9378;PO3690;Sas Al Nakhl Petroleum Port;;Alt-Name;United Arab Emirates;24,44595;54,5010333
422069;PO937900T000000B000000;PO9379;;Loch Ryan Port;;Open;United Kingdom;54,9845333;-5,0353333
422332;PO938000T000000B000000;PO9380;;Weissenthurm;;Open;Germany;50,4153167;7,4712667
422335;PO938100T000000B000000;PO9381;;Bendorf;;Open;Germany;50,4150667;7,5629333
422385;PO938200T000000B000000;PO9382;;Bering Straits (Russia);;Open;Russia;66,0335667;-169,2091333
422386;PO938300T000000B000000;PO9383;;Bering Straits (USA);;Open;United States Of America;65,794;-168,4304167
422402;PS938400T000000B000000;PO9384;PO1656;Friedrichsort;;Sub-Port;Germany;54,3872833;10,17835
422478;PO938500T000000B000000;PO9385;;Lysoeysund;;Open;Norway;63,88835;9,8713333
422512;PO938600T000000B000000;PO9386;;Caojing;;Open;China, People's Republic Of;30,76;121,4333333
422524;PO938700T000000B000000;PO9387;;Slovag;;Open;Norway;60,8497333;5,06665
422525;PS938800T000000B000000;PO9388;PO3227;Manchester Navy Fuel Depot;;Sub-Port;United States Of America;47,5599333;-122,53455
422573;PO938900T000000B000000;PO9389;;FPSO OSX 1 (Waimea field);;Open;Brazil;-23,53645;-41,4379333
422574;PO939000T000000B000000;PO9390;;Samalaju;;Open;Malaysia;3,5775833;113,31195
422575;PO939100T000000B000000;PO9391;;Badas;;Open;Indonesia;-8,4628333;117,3745
422585;PO939200T000000B000000;PO9392;;Labuhan Maringgai;;Developing;Indonesia;-5,3025;105,8711667
422682;PO939300T000000B000000;PO9393;;Unoshima;;Open;Japan;33,6286667;131,1246667
422683;PO939400T000000B000000;PO9394;;Nakatsu;;Open;Japan;33,6131667;131,2505
422684;PO939500T000000B000000;PO9395;;FSO Caspian Sea;;Open;Malaysia;3,5781;112,8104167
422723;PS939600T000000B000000;PO9396;PO1747;Pearl Harbor;;Sub-Port;United States Of America;21,349;-157,9700333
422727;PS939700T000000B000000;PO9397;PO3727;Xingang (Dalian);;Sub-Port;China, People's Republic Of;38,9833333;121,9
422742;PO939800T000000B000000;PO9398;;FPSO PSVM;;Open;Angola;-6,2477333;10,72865
423011;PO939900T000000B000000;PO9399;;Ras Al Khair;;Open;Saudi Arabia;27,5620667;49,1965667
423155;PO940000T000000B000000;PO9400;;FSO Leonis;;Open;Italy;36,5593;14,6367
423311;PO940100T000000B000000;PO9401;;Etne;;Open;Norway;59,6690833;5,9279167
423312;PO940200T000000B000000;PO9402;;Forus;;Open;Norway;58,8963167;5,75425
423516;PO940300T000000B000000;PO9403;;Xiangshan Harbour;;Open;China, People's Republic Of;29,5177333;121,6289667
423666;PS940400T000000B000000;PO9404;PO1262;Port Edward;;Sub-Port;Canada;54,2326667;-130,3001333
423782;PS940500T000000B000000;PO9405;PO3546;Khor Al Zubair Waterway;;Sub-Port;Iraq;30,1267333;47,9076333
423834;PO940600T000000B000000;PO9406;;Prony Port;;Open;New Caledonia;-22,3545333;166,8899
423919;PO940800T000000B000000;PO9408;;Vavouto Port;;Open;New Caledonia;-21,0036;164,6678833
424030;PS940900T000000B000000;PO9409;PO6033;Liuheng;;Sub-Port;China, People's Republic Of;29,7906667;122,0833333
424032;PS941000T000000B000000;PO9410;PO1844;Teluk Lamong;;Sub-Port;Indonesia;-7,2035333;112,67975
424131;PO941100T000000B000000;PO9411;;Paagoumene;;Open;New Caledonia;-20,496;164,1705
424152;;PO9412;PO1977;Fukuoka;;Alt-Name;Japan;33,6221333;130,3972333
424167;PO941300T000000B000000;PO9413;;FPSO BW Pioneer (Chinook Oil Field);;Open;United States Of America;26,6954;-90,5097333
424168;PO941400T000000B000000;PO9414;;FPSO Petrobras 43 (Barracuda Field);;Open;Brazil;-22,5501833;-40,25955
424169;PO941500T000000B000000;PO9415;;FPSO Petrobras 50 (Albacora Leste Field);;Open;Brazil;-22,0853167;-39,8275
424170;PO941600T000000B000000;PO9416;;FPSO Frade (Frade Field);;Open;Brazil;-21,8857333;-39,85925
424360;PO941700T000000B000000;PO9417;;FPSO Petrobras 57 (Jubarte Field);;Open;Brazil;-21,23925;-40,0475
424379;PO941800T000000B000000;PO9418;;FPSO Petrojarl Cidade de Rio das Ostras;;Open;Brazil;-22,9013333;-40,6900667
424380;PO941900T000000B000000;PO9419;;FPSO Petrobras 48 (Caratinga Field);;Open;Brazil;-22,6629333;-40,23955
424381;PO942000T000000B000000;PO9420;;FPSO Polvo (Polvo Field);;Open;Brazil;-23,0849667;-41,0109333
424382;PO942100T000000B000000;PO9421;;FPSO Peregrino (Peregrino Field);;Open;Brazil;-23,3189333;-41,2586333
424584;PO942200T000000B000000;PO9422;;Tambakan Oil Jetty;;Open;Indonesia;-7,2290333;113,3191833
424639;PO942300T000000B000000;PO9423;;Paiton;;Open;Indonesia;-7,7041667;113,5821667
424712;PO942400T000000B000000;PO9424;;Saumlaki;;Open;Indonesia;-7,9820667;131,2913167
424713;PO942500T000000B000000;PO9425;;Ritabel;;Open;Indonesia;-7,1514667;131,71295
424714;PO942600T000000B000000;PO9426;;Kribi Deep Sea Port;;Open;Cameroon;2,7362333;9,8570167
424807;PO942700T000000B000000;PO9427;;Tanjung Jati;;Open;Indonesia;-6,431;110,7286667
424863;PO942800T000000B000000;PO9428;;Indiga;;Developing;Russia;67,65;49,0166667
424865;PO942900T000000B000000;PO9429;;Bakauheni;;Open;Indonesia;-5,8708333;105,7568667
425235;PO943000T000000B000000;PO9430;;Coari;;Open;Brazil;-3,94235;-63,1600667
425275;;PO9431;PO6540;Tanah Grogot;;Alt-Name;Indonesia;-1,8166667;116,1666667
425342;PO943200T000000B000000;PO9432;;Miyazaki;;Open;Japan;31,92625;131,4805
425343;PO943300T000000B000000;PO9433;;Satsumasendai;;Open;Japan;31,8574;130,1836333
425344;PO943400T000000B000000;PO9434;;Qidong (Jiangsu);;Open;China, People's Republic Of;31,6940667;121,7672667
425375;PO943500T000000B000000;PO9435;;Haimen (Yangtze River);;Open;China, People's Republic Of;31,7804833;121,1094167
425376;PO943600T000000B000000;PO9436;;Garongkong;;Open;Indonesia;-4,3661;119,6108833
425462;PS943700T000000B000000;PO9437;PO1527;Mare Harbour ;;Sub-Port;Falkland Islands;-51,9071167;-58,4839833
425463;PO943800T000000B000000;PO9438;;Melones Oil Terminal;;Open;Panama;8,8120833;-79,6095833
425606;PS943900T000000B000000;PO9439;PO2393;Lugait;;Sub-Port;Philippines;8,3341;124,2484
425607;PS944000T000000B000000;PO9440;PO2393;Balingoan;;Sub-Port;Philippines;9,0065;124,8461667
425608;PS944100T000000B000000;PO9441;PO2393;Balbagon;;Sub-Port;Philippines;9,2438333;124,7382167
425610;PS944200T000000B000000;PO9442;PO2393;Benoni;;Sub-Port;Philippines;9,1381667;124,7956667
425611;PS944300T000000B000000;PO9443;PO2393;Guinsiliban;;Sub-Port;Philippines;9,0983333;124,7891667
425682;PO944400T000000B000000;PO9444;;Kamysh-Burun;;Open;Ukraine;45,27355;36,42295
425709;PS944500T000000B000000;PO9445;PO7109;Catagbacan;;Sub-Port;Philippines;9,8608333;123,8285
425935;PO944600T000000B000000;PO9446;;Loliodi Oil Terminal;;Open;Indonesia;-0,7887333;119,8027
426467;PS944700T000000B000000;PO9447;PO3226;Burlington NJ;;Sub-Port;United States Of America;40,1065;-74,8343333
426468;PO944800T000000B000000;PO9448;;Nagasu;;Open;Japan;32,9058333;130,4528333
426469;PO944900T000000B000000;PO9449;;Kumamoto;;Open;Japan;32,7579833;130,57005
426544;PS945000T000000B000000;PO9450;PO1827;Kalibaru Port;;Sub-Port;Indonesia;-6,0916667;106,9033333
426545;PS945100T000000B000000;PO9451;PO1841;Muara Jawa;;Sub-Port;Indonesia;-1,0333333;117,25
426547;PO945200T000000B000000;PO9452;;FPSO Armada Perdana (Oyo Field)  ;;Open;Nigeria;5,38795;4,5914
426796;PO945300T000000B000000;PO9453;;Maeklong;;Open;Thailand;13,3683333;99,9966667
426894;PS945400T000000B000000;PO9454;PO2409;El Nido;;Sub-Port;Philippines;11,1827167;119,3868667
426895;PS945500T000000B000000;PO9455;PO2409;Cuyo;;Sub-Port;Philippines;10,85;121,0016667
426896;PS945600T000000B000000;PO9456;PO2409;Coron;;Sub-Port;Philippines;11,9926667;120,2026667
426897;PS945700T000000B000000;PO9457;PO2409;Culion;;Sub-Port;Philippines;11,895;120,0232167
426898;PS945800T000000B000000;PO9458;PO2409;Brooke's Point;;Sub-Port;Philippines;8,7721667;117,8286667
427834;PO945900T000000B000000;PO9459;;Tanjung Sauh;;Developing;Indonesia;1,0541667;104,1588333
427852;PO946000T000000B000000;PO9460;;Astara;;Open;Iran;38,4071333;48,88005
427896;PS946100T000000B000000;PO9461;PO2899;Quincy MA;;Sub-Port;United States Of America;42,2417167;-70,9684
427898;PO946200T000000B000000;PO9462;;Indiana Harbor IN;;Open;United States Of America;41,6838833;-87,4420667
427900;PO946300T000000B000000;PO9463;;Waikelo;;Open;Indonesia;-9,3895;119,2186667
427902;PO946400T000000B000000;PO9464;;Hon La Seaport;;Open;Vietnam;17,9349167;106,5112
427906;PO946500T000000B000000;PO9465;;King Abdullah Port;;Open;Saudi Arabia;22,5179667;39,0802833
427908;PO946600T000000B000000;PO9466;;Huilai Power Station;;Open;China, People's Republic Of;22,9860667;116,5356667
427909;PS946700T000000B000000;PO9467;PO1998;Kinoe Terminal;;Sub-Port;Japan;34,2091667;132,851
427910;PS946800T000000B000000;PO9468;PO1998;Osaki Power Station;;Sub-Port;Japan;34,2577833;132,8665333
428003;PO946900T000000B000000;PO9469;;Su Tu Vang Offshore Terminal;;Open;Vietnam;10,3664667;108,3773167
428057;PO947000T000000B000000;PO9470;;Liinakhamari;;Open;Russia;69,642;31,3653333
428103;PO947100T000000B000000;PO9471;;Nghi Son;;Open;Vietnam;19,3048833;105,8200833
428354;PO947200T000000B000000;PO9472;;Ningde;;Open;China, People's Republic Of;26,7333333;119,7333333
428356;PS947300T000000B000000;PO9473;PO9472;Sanduao;;Sub-Port;China, People's Republic Of;26,5955;119,7491667
428358;PS947400T000000B000000;PO9474;PO6012;Hulhumale;;Sub-Port;Maldive Islands;4,2131;73,53355
428359;PS947500T000000B000000;PO9475;PO6012;Thilafushi;;Sub-Port;Maldive Islands;4,1874333;73,4442333
428362;PS947600T000000B000000;PO9476;PO6012;Funadhoo;;Sub-Port;Maldive Islands;4,1854667;73,5183167
428600;PO947700T000000B000000;PO9477;;Rorvik;;Open;Norway;64,8605167;11,2418667
428602;PS947800T000000B000000;PO9478;PO9477;Ottersoya;;Sub-Port;Norway;64,8589167;11,2772
428607;PS947900T000000B000000;PO9479;PO5126;Weitou;;Sub-Port;China, People's Republic Of;24,5187667;118,556
428609;PO948000T000000B000000;PO9480;;Coeymans;;Open;United States Of America;42,4821667;-73,7863333
428611;PO948100T000000B000000;PO9481;;Penco;;Open;Chile;-36,72045;-73,0094167
428786;PO948200T000000B000000;PO9482;;Kalba;;Open;United Arab Emirates;25,0796333;56,3620667
428788;PO948300T000000B000000;PO9483;;Ilinsky;;Developing;Russia;48,0019;142,1862167
428835;PS948400T000000B000000;PO9484;PO6481;New Baku International Sea Trade Port;;Sub-Port;Azerbaijan;39,96905;49,44535
428856;PS948500T000000B000000;PO9485;PO1827;West Java LNG Terminal;;Sub-Port;Indonesia;-5,9747;106,7994333
428914;;PO9487;PO8221;Bandar Assaluyeh;;Alt-Name;Iran;27,5269667;52,536
428993;;PO9488;PO3816;Joetsu;;Alt-Name;Japan;37,2066679;138,2633333
429050;PO948900T000000B000000;PO9489;;Livorno Offshore LNG Terminal;;Open;Italy;43,6441833;9,9895167
429228;PS949000T000000B000000;PO9490;PO3725;Tieshan;;Sub-Port;China, People's Republic Of;21,4796;109,5587333
429295;PS949100T000000B000000;PO9491;PO5126;Houshan Power Station;;Sub-Port;China, People's Republic Of;24,7166667;118,7533333
429552;;PO9492;PO1816;Tanjung Wangi;;Alt-Name;Indonesia;-8,1280667;114,4011333
429553;PO949300T000000B000000;PO9493;;Ketapang;;Open;Indonesia;-8,1432667;114,4020833
429691;PO949400T000000B000000;PO9494;;Maday Island Oil Terminal;;Open;Myanmar;19,3666667;93,691
429692;PO949500T000000B000000;PO9495;;Porto Central;;Developing;Brazil;-21,2236667;-40,939
429949;;PO9496;PO2543;Pasaia;;Alt-Name;Spain;43,3232167;-1,919
430254;PO949700T000000B000000;PO9497;;FPSO OSX 3 (Tubarao Martelo Field);;Open;Brazil;-23,1357;-41,0735833
430260;PO949800T000000B000000;PO9498;;Tadjoura;;Developing;Djibouti;11,784;42,8788333
430480;PS949900T000000B000000;PO9499;PO5068;SBM Lumut BEDB;;Sub-Port;Brunei;4,7804;114,4644833
430608;PS950000T000000B000000;PO9500;PO5133;Banan;;Sub-Port;China, People's Republic Of;29,4019333;106,5001667
430725;PO950100T000000B000000;PO9501;;Surat Thani;;Open;Thailand;9,1868667;99,37275
430849;PO950200T000000B000000;PO9502;;Mubarak Al Kabeer Port (MAK);;Developing;Kuwait;29,8747167;48,3331333
430981;PS950300T000000B000000;PO9503;PO7393;Northland Port;;Sub-Port;New Zealand;-35,8308833;174,4871833
